,Unnamed: 0,ts_datetime,ts_magnitude1,ts_magnitude2,ts_magnitude3,ts_magnitude4,ts_magnitude5,ts_magnitude6,ts_magnitude7,ts_magnitude8,ts_magnitude9,ts_magnitude10,ts_magnitude11,ts_magnitude12
2509,2509,1/21/2010,1825.9651367411975,1825.6405859961162,1834.6242057006282,1799.0495984252314,1816.9478497670016,1813.517927190354,1817.0591900953962,10890.051398414778,1976510000003.0413,-1.0058237015661264,6712.583914625185,3.2317734246054943
2510,2510,1/22/2010,1808.9244724490202,1791.5151890642442,1801.8524567616041,1745.808984268717,1772.0434374677777,1768.2144675766583,1774.4260103483625,33467.838691827375,5934349999995.212,0.1641864798560892,14828.604298293681,-1.7256537109665449
2511,2511,1/25/2010,1769.5025571542392,1784.1830263612298,1814.906426932882,1773.4552096713605,1776.5931339004414,1769.8601601933278,1786.0952910168915,26384.10024073368,4698669999995.39,4.939221424841787,19393.32576340001,-1.5500153932136729
2512,2512,1/27/2010,1780.7053505111048,1767.0385817552024,1819.300046469732,1750.0247793435349,1781.381143592647,1762.6142493747543,1783.7682699143375,37280.84250714715,6640229999996.07,4.567577475012542,23223.256229577095,5.072269888794545
2513,2513,1/28/2010,1761.5244972625735,1783.3211670001149,1824.6406884192677,1773.9223203176484,1803.7330564689667,1811.3424397610313,1802.984934655526,37326.41345331856,6727840000001.359,4.622211747388447,20949.16526075984,2.149345160044538
2514,2514,1/29/2010,1796.061704886866,1800.8614681430463,1868.15405125282,1773.1134346577173,1863.4490226820635,1856.664582431563,1826.2660788302346,27537.853091026813,5027330000001.615,0.20123259886674302,17932.554065480872,3.2118875909286837
2515,2515,2/1/2010,1850.1564884553707,1874.2292208594974,1939.5941639172966,1833.071095523548,1933.0998559195677,1919.215300427196,1899.0228799595943,36719.67960698916,6960670000002.118,-1.8403009547316405,25505.101179785597,2.1964089156196156
2516,2516,2/2/2010,1923.5630312224164,1925.1009574749444,1936.7268124646987,1863.361142405327,1866.4287518006142,1878.198690627832,1887.6113591225362,30272.070587233604,5711679999990.092,1.6896454446120173,20421.344566300715,-0.5470994427673349
2517,2517,2/3/2010,1875.0877301887076,1890.3811952764563,1916.3969158891362,1885.755413922634,1909.232514456184,1918.1867786335808,1903.9867127351238,41922.02275860922,7977639999997.836,1.2330294517207654,26090.306184692923,2.115680675781971
2518,2518,2/4/2010,1910.756703879499,1902.7439712068785,1922.3637645554134,1883.1153551045716,1924.6292988024506,1916.830344862411,1911.9869370816446,14871.605824155027,2839020000006.8066,0.6013348899927603,10993.938485259574,-1.9268184889241307
2519,2519,2/5/2010,1912.889352173978,1859.0044184761784,2001.228439225256,1869.4279848248977,1962.3624040550462,1936.963107186774,1961.6253318193567,187246.66002320452,36682499999994.87,3.451311398590012,125180.3982330919,-2.558540739077146
2520,2520,2/6/2010,1935.747777706694,1956.5974209202495,1973.4198330996646,1934.9943183030887,1961.757573130475,1966.920649591802,1963.6232415355396,7708.281416205284,1514070000002.7756,4.1500528866849,3397.918808075032,0.8640664444658558
2521,2521,2/8/2010,1960.2093079519595,1957.7793279519185,1990.0829913914451,1951.7625954229195,1944.9999414469314,1942.2764054623656,1961.111105810261,40734.85095354274,7967560000005.39,4.0916867690890095,25543.338511002665,1.2197190017472623
2522,2522,2/9/2010,1947.5816175864034,1945.3901695488223,1979.2595165566522,1939.0321334742207,1962.7805169189392,1965.9768756904411,1963.110067244047,50885.15531686337,10016700000007.379,2.4851432733644123,26328.187891067366,1.1643896783568173
2523,2523,2/10/2010,1964.912049170373,1973.1776254143858,2023.0475604963524,1941.926257599748,1978.0568833164937,1980.4133152609995,1989.5917740845705,51414.51047163501,10249399999994.387,-6.536482302592172,13705.250541964719,-1.2956197671083043
2524,2524,2/11/2010,1985.9677648238364,1987.223981499713,1997.6481170083441,1931.6549615908075,1940.807922102199,1946.6649883574141,1956.4986085771038,37158.87434898654,7282739999999.787,3.6652464379932725,10903.017180837849,-0.9791498698394984
2525,2525,2/15/2010,1942.3824736539723,1985.7150423757785,1989.7560585904237,1906.134065112891,1936.4738719187678,1941.119753930856,1932.8759570806471,38558.02105907546,7453579999994.839,11.380600460104366,21826.212984177237,2.3078460778454306
2526,2526,2/16/2010,1930.5280882549573,2027.931021354561,2030.9360598873875,1894.2353257237721,1923.6970908694625,1913.9498490678104,1912.8078439383203,23903.52636267288,4570919999999.481,0.12279363833228715,13085.150479537355,-3.968555569942904
2527,2527,2/17/2010,1915.4538261906575,1920.4279825031833,1921.4594416095156,1877.4759616498345,1885.992300997979,1892.9748029726063,1899.6481892712504,41461.05631930736,7863319999999.134,-0.37951624255610744,27189.799520693596,0.5714447704381544
2528,2528,2/18/2010,1894.864698987089,1898.8717354367989,1895.5515955202757,1850.768282954308,1860.2691479804307,1856.268976708449,1881.7858190906506,88430.66323787619,16580799999998.068,1.228665224714882,78668.54143138454,3.542285066529963
2529,2529,2/19/2010,1856.5898711476063,1849.8484462290824,1866.4516610042417,1839.6141251725203,1869.2413028757114,1860.524086348787,1848.7674338493061,7281.576970915405,1348599999991.8071,-4.346202479490605,2715.0826667194174,5.787836248183472
2530,2530,2/22/2010,1859.178084529603,1867.3004079979723,1876.0894920386747,1816.4363920190349,1822.5184217874314,1824.7902197720744,1844.3063790991762,11992.521582641966,2207480000000.2695,-9.110386935731837,6680.453290616947,-4.071677894995824
2531,2531,2/23/2010,1824.6160318695588,1847.243929942111,1846.5214396173928,1754.5225864965835,1796.8236184197726,1781.517913691076,1778.8009815196676,62142.93395528074,11092099999992.19,0.22577878733679468,47275.04658103201,-1.6911058718266032
2532,2532,2/24/2010,1796.3515733491827,1828.1256288375594,1826.8742751736675,1740.6483835112372,1752.5622426837508,1757.0997038286355,1765.0870029378716,72272.39875277522,12765399999991.113,1.5315490952316657,60084.30134164695,-3.049756040440646
2533,2533,2/25/2010,1759.4984080102765,1758.374270517216,1772.7931305254192,1715.5462575848535,1760.9682622699029,1754.5909172158383,1758.2642697153003,181229.90523689755,31833399999991.723,0.015222024707801393,156834.19297128622,-1.4748356225019692
2534,2534,2/26/2010,1769.8879821544024,1744.8221799687935,1826.358438914296,1742.2374055924229,1815.9730781111,1810.5150882426824,1787.506798533455,24369.32723061119,4357350000003.3164,3.8952876960364113,10986.922218707265,6.49037815701612
2535,2535,3/2/2010,1808.8512279081644,1755.359449497627,1884.8786523637968,1744.442640241792,1864.407696412207,1870.4721552423057,1857.8781208277119,28785.103848466028,5352470000001.589,-6.231158631610927,18648.086673703394,-1.201822342433688
2536,2536,3/3/2010,1869.7745482261098,1880.2350771071171,1997.1879970016332,1867.6984821920953,1966.7027322888443,1985.3433592641177,1922.6248602869387,121312.21463129141,23344500000000.664,-2.725165135471435,92186.1532379324,-1.6746857697276825
2537,2537,3/4/2010,1986.525675894158,1988.2792742199517,2001.2454887620247,1921.3162132468578,1959.016978455493,1962.0830028477337,1973.338414710772,49800.75730877304,9828019999995.682,4.808709798540208,32369.444840006934,12.959117588649805
2538,2538,3/5/2010,1966.3129610203553,1968.2082481342306,1984.5144090937356,1960.2337896773,1949.6849356897685,1963.0648369719672,1967.9712204798357,15444.245844508105,3039380000002.4956,-0.07910782653576326,6649.460308155057,0.695638201382546
2539,2539,3/8/2010,1957.6716598905982,1979.391241569433,1983.2250423102957,1930.392038870374,1942.2427487042423,1938.816702396356,1961.3913647665918,10825.273679724298,2113970000002.9124,-0.34557833678203104,3826.7883549245566,8.144509687721738
2540,2540,3/9/2010,1942.2648834448582,1928.2190012284839,1956.7083991189497,1939.06004341664,1955.3803351726885,1941.659160450322,1955.4943164132148,10609.434204926594,2067070000001.993,-0.3533295745681809,4040.5180375565055,0.8911495586229693
2541,2541,3/10/2010,1942.126822432869,1935.0053812625736,1953.3762650068488,1925.2411059805738,1940.6369823786767,1943.0046921520018,1945.9369525757475,34442.49287970102,6690500000005.19,-0.3789838743621534,30805.558905652535,-0.3448349093548885
2542,2542,3/11/2010,1936.3955175132512,1860.2218493744722,1959.758562868483,1843.9288687720743,1955.0515017642008,1943.4178426465114,1930.027348044946,9562.8887787351,1849179999999.122,-2.2154559605797033,4981.487829494892,3.8520822126130754
2543,2543,3/12/2010,1945.129501367044,1946.6483594314568,1957.771755270232,1909.8148927339269,1913.0655792413274,1913.6921542093385,1925.5899576056727,12584.138783383085,2427220000004.321,-0.5939018204242641,7093.109972371566,-0.16179353793613727
2544,2544,3/15/2010,1914.1021323181913,1926.3563699867866,1928.8497528906405,1886.5217216885912,1889.5923093408558,1898.8914601320398,1915.0358752944624,15490.763614135987,2954659999993.0244,1.087725640491153,8220.796315586604,-8.264917613538788
2545,2545,3/16/2010,1890.4531138785785,1893.5492711236875,1989.5016298451792,1876.5674737087145,1893.7516578182265,1904.71446218312,1891.2331677862674,98756.83252586871,18740700000000.754,0.02135928677450984,87726.63088753667,-6.657066394683699
2546,2546,3/17/2010,1896.2698780339247,1908.858903863285,1979.8899947092682,1906.0851212187558,1971.3791509367147,1970.1389630143979,1960.307692221013,112478.15374013399,22029900000000.04,-1.3280226760700795,97312.38504619926,1.671086074879648
2547,2547,3/18/2010,1963.393581364861,1979.7963448197286,1999.7902482548952,1951.2566571285608,1991.7135937236555,1994.742155145167,1990.9252361355136,205005.9020054956,40833599999999.61,0.5939497990224983,195552.99512447012,6.197491394201885
2548,2548,3/19/2010,1992.8048458279889,2001.6096896483853,2027.6888391924936,1983.7494462876086,1995.2159359843972,2000.5323767467025,2001.6539139554757,21886.12558519647,4375519999996.359,8.34077011052761,9526.62069536403,-3.1582858085571095
2549,2549,3/22/2010,1995.8668468555895,1990.9760699680178,2018.2864694501493,1955.9990062127565,1957.8173335372737,1969.037803434794,1989.4541655969372,15697.401964999515,3125379999996.429,2.4785370782116285,8329.353926283364,-1.8127480528431796
2550,2550,3/23/2010,1970.001661862661,1989.9473001495346,1997.2860343071484,1960.1603738960575,1960.8040435199457,1965.3414667168383,1971.1290503113912,24613.558311700563,4852279999996.312,-0.3813366788758939,18138.47969224209,6.281904095001846
2551,2551,3/25/2010,1970.6439096177576,1955.3330910674383,1988.1847861714184,1961.2233319026182,1973.8306785269806,1960.3946249036374,1968.8575122618702,64806.48579222301,12732999999998.393,-6.197410346622578,53140.14831795349,1.0543463557445374
2552,2552,3/26/2010,1956.6597829895734,1971.9165658554061,2055.9848729298124,1967.109072998482,1997.0943602888724,2002.5077157263781,1992.6909240940774,143358.566482714,28543099999993.047,5.249343228465519,116370.09202297397,4.471331715651094
2553,2553,3/29/2010,2000.1385268636388,2012.44791070851,2095.144759799459,1991.7188037811627,2064.625563858641,2034.4850787947696,2029.0203659434003,156656.85865488864,31742500000003.414,1.4033622205923921,146257.08896716067,0.11909321875114254
2554,2554,3/30/2010,2039.552316366315,2016.881538867317,2079.4716815097745,2021.7504986483332,2069.3386451843817,2073.918056200691,2071.617534338256,81777.01618906649,16916800000000.668,3.5515707923134037,61764.84295352114,-9.067936318824419
2555,2555,3/31/2010,2069.1460051144777,2051.3688170761725,2096.4307453480096,2025.5451838834085,2045.8156524503083,2045.1048589131183,2060.236256751828,45359.30115059785,9369569999996.973,-1.2351278584262786,30243.791320550237,-2.818694405291671
2556,2556,4/1/2010,2032.4113764521337,2076.913562681474,2062.0941174113427,2008.505957419362,2018.421957978786,2017.6715670231715,2036.5712640159024,34008.77674130174,6944660000004.825,0.10253764611072581,22340.426196135944,-0.6666816304637295
2557,2557,4/5/2010,2025.1374183645044,2039.5792786425118,2093.450363219609,2019.791082793109,2057.250816922522,2060.1588874980507,2058.0202890691744,17787.74048553869,3656950000002.1807,4.4187259370806595,11095.80009782607,-7.804796801287417
2558,2558,4/6/2010,2054.755258242933,2063.059367785947,2064.231456753965,2030.553119762329,2051.7359349005906,2039.8584850385628,2043.4142283720507,7522.117093676829,1536690000005.67,8.177340622605026,4476.897411598974,6.713605316882076
2559,2559,4/7/2010,2038.9464905067764,2072.0688496668076,2067.5152675367976,2044.3449122227933,2045.537341426596,2046.4027511722124,2058.8664909863674,24036.769356265577,4918499999995.612,-3.9323883965304263,21054.16472554031,7.197559777063022
2560,2560,4/8/2010,2044.6476595469535,2047.2783354710502,2060.775182756633,2013.8401462882903,2029.368295737805,2037.2300515246136,2039.298954597163,36725.10580201706,7483439999990.05,4.182982801816629,22456.207132318526,-3.508386404177029
2561,2561,4/9/2010,2033.8538612098498,2001.5924990457688,2056.021529371634,2007.4537761580682,2044.8429638029138,2048.5139928856356,2043.1787993393555,37717.68482225488,7709550000001.076,7.584337664416022,31566.04785349184,0.9173655348383762
2562,2562,4/12/2010,2048.2214504157882,2044.6262718157122,2047.2319704341987,2014.3336084645832,2041.356728277146,2055.53862958469,2034.5533439418625,133137.4358673967,27138600000000.043,3.370361073360398,122088.54799175663,6.45321026520064
2563,2563,4/13/2010,2048.0964536794418,2031.8744227227091,2069.704261336521,2010.0304788796693,2057.0002962140943,2055.384783382451,2064.30711696058,15078.451316687057,3106089999992.53,-4.995084557185882,7698.503192052157,-0.9821164852630214
2564,2564,4/15/2010,2060.237116102836,2034.210884312429,2068.37460633366,2018.3475080263054,2042.3433789778983,2044.8775921528938,2064.3074627107662,22335.93625819234,4599290000000.312,-2.6809354292805896,17209.35637043699,-4.793086949398446
2565,2565,4/16/2010,2044.5561402540225,2054.6527831823873,2074.235474369338,2020.7690775336346,2050.302177509408,2052.6552085557933,2054.298938347961,11746.468605891005,2416679999995.5176,4.3959473528250115,5192.568028953776,-4.869370985540353
2566,2566,4/19/2010,2057.1965481189404,2027.5418207762316,2061.6839022780096,2011.2858037653916,2034.3987489238739,2044.3702381620496,2034.4827715105575,19644.031390051332,4001789999995.1104,0.23445715710980164,10335.032386610477,-0.13932151682304084
2567,2567,4/20/2010,2042.087015016176,2049.7745378135255,2096.107533744756,2044.246336610597,2075.6949156084524,2083.616022094925,2079.7632118280835,54102.64639677829,11252700000003.127,-2.967509261575499,32497.12092545831,3.6906331579106455
2568,2568,4/21/2010,2077.841466730362,2089.33182492204,2119.433668802839,2040.6249532798906,2033.2656715040025,2055.0075179009223,2080.941886161872,29291.13020108668,6105850000005.236,-3.621398059236666,9082.919903886088,-1.5432337023989102
2569,2569,4/22/2010,2048.6741971558067,2056.4018904316245,2077.9486433017714,2038.5652358031543,2065.88244767241,2077.1286029546354,2063.5360145577206,15427.209494866634,3189650000007.281,1.7975014153821511,9902.620313599775,3.097151423805826
2570,2570,4/23/2010,2072.900932096868,2062.970360705364,2094.619821382632,2065.6142297248252,2097.5806733098516,2096.677407690447,2085.1627593509606,18515.98907296273,3862779999994.4976,5.806636658150956,10527.662331393294,-4.921750106019024
2571,2571,4/26/2010,2098.813789215268,2090.0115707120644,2100.961784930461,2056.454862099084,2058.960352512885,2063.9335601485254,2076.2709767521696,14283.626143050986,2971070000007.752,3.6945377290118344,9209.64657265297,2.611524635797659
2572,2572,4/27/2010,2062.6347749680094,2066.2101596748253,2091.6756696919138,2046.3026948039155,2066.2563183424977,2059.520590048875,2076.372098980716,13018.62335017628,2707259999996.807,-1.7574619906187359,7017.949909192871,-1.789683438781004
2573,2573,4/28/2010,2065.71078711291,2050.0937059199955,2090.597571471901,2048.5468797490526,2090.3972996586567,2085.0705047150864,2071.185489910711,124517.57232474526,25841699999995.594,7.822642770519837,116362.43135695759,-1.2035109590863082
2574,2574,4/29/2010,2088.54814344635,2102.350762587045,2100.060274105616,2068.744971485439,2073.882203723091,2072.5011222928715,2074.970272344116,75943.72105552907,15769199999988.398,0.47343673819440696,68715.59931762663,2.0558906918030377
2575,2575,4/30/2010,2066.7659506774035,2076.7875886077372,2101.3052090523342,2068.5439486058976,2076.368341784953,2073.2601375649165,2077.3014630726425,8873.501640353488,1846900000006.0298,0.4593223511022252,3757.640580524929,-6.092646022617658
2576,2576,5/3/2010,2079.8682907490524,2073.2313924692257,2095.0383654740076,2058.3490201609875,2098.7056141129606,2086.5913704364034,2081.184832139041,5686.536482338423,1184199999997.9656,-1.3281793726454592,3303.3285617094716,-4.068541154397516
2577,2577,5/4/2010,2080.7028272615003,2100.4526263853304,2108.302345751176,2076.7988059968166,2093.026978659614,2088.2814670983557,2080.603144183551,6243.276419406428,1304159999999.085,-4.476887501079783,3797.728682423363,2.2202524754486923
2578,2578,5/5/2010,2084.3705237511413,2048.157246052246,2073.2198632540353,2043.8357391325392,2067.149211439056,2062.890440018998,2053.0576620235797,10356.272075417583,2131049999996.9543,-2.3202198456964926,6804.9895468467585,4.41548984164536
2579,2579,5/6/2010,2063.6838372087973,2046.8301851974777,2075.1273742632843,2006.353335764738,2030.0807261900216,2034.5139808683873,2022.3988466691637,64465.41919868839,13077900000003.338,-2.1786917338998166,55652.30870221726,1.03696420365211
2580,2580,5/7/2010,2036.056495478543,2007.7943633883374,2095.776037449972,2006.8638075941815,2095.5059584446803,2080.6181723996383,2068.603087298823,34618.06605333678,7175289999997.973,2.1647317749136863,21458.282525116694,-2.1946954281515834
2581,2581,5/10/2010,2084.132997240256,2095.073792591509,2135.403962390335,2090.704642947615,2129.8237504948193,2116.974947986414,2122.2660021778997,36847.36689504673,7808400000009.937,3.513167849161421,24841.72034358439,1.2414793249874134
2582,2582,5/11/2010,2118.593347050633,2115.9788305508646,2126.286353465655,2065.156143024086,2067.8925832512455,2069.64167580501,2092.956886767287,10470.852129655002,2187559999992.0027,-2.048437005810986,6218.244859651733,1.0840375754823388
2583,2583,5/12/2010,2065.8892372633054,2216.8030323899684,2206.0073688153425,2030.2370598132325,2062.1603950455237,2055.4349746365715,2071.4946473411737,16493.607604121247,3418140000003.5146,0.1790471245116783,8880.381207201986,4.809640556013005
2584,2584,5/13/2010,2056.8921607291695,2053.7312960721556,2120.5410498851497,2047.466009734711,2124.506289376766,2114.300527676123,2090.3069327806165,31548.42487315386,6608979999994.09,0.11309637816725616,22505.634381342665,-1.7201485349069519
2585,2585,5/14/2010,2121.094755842527,2117.06427986035,2146.526163468682,2095.754379862795,2148.863124364598,2135.4502138757075,2137.3595781937743,39978.74048812432,8544099999997.616,-3.8447841831445015,27548.17717119316,4.28741957573776
2586,2586,5/17/2010,2140.56090920939,2120.5640967368217,2134.3759882340096,2100.0679895262574,2125.386076934933,2123.4220794301723,2117.1057527378916,13382.125828797241,2837279999995.673,0.7600131290887321,9376.739278143861,-4.009853620580832
2587,2587,5/18/2010,2125.037577827279,2154.8711411886575,2177.216088635683,2117.217981972997,2156.750521308638,2149.8078317680865,2143.0934716654215,37786.787767132344,8089989999997.811,-1.680576262101488,28918.15364194639,-5.077884515810433
2588,2588,5/19/2010,2164.0220417913256,2146.614966580335,2169.8477906408484,2095.2822039207545,2103.630042185729,2117.877346006458,2131.0347621001683,44650.96831647061,9534920000000.48,-0.5616343151681461,33165.76058144978,-1.4915842678504507
2589,2589,5/20/2010,2113.9829483712624,2127.611403879747,2137.504231298011,2051.669233815272,2063.327366101997,2067.1883341656862,2071.9366546838196,80982.67330533522,16791499999999.105,-0.7534881165512963,70635.3792905009,-3.7653940044476792
2590,2590,5/21/2010,2069.3081350681623,2021.241530548203,2075.881711806548,2007.9756943005002,2010.6117439167028,2024.44138307304,2032.3108391882824,26359.74561797549,5359729999994.995,-4.846663632860969,18292.13929582701,2.668630720442871
2591,2591,5/24/2010,2023.1669335896424,2038.1967018978771,2091.4283363689974,2008.4986479378306,2071.484523710369,2077.1181859588346,2050.7731598677838,26090.605874822464,5359669999995.504,-4.238363253007572,21797.66038971204,5.200952863024136
2592,2592,5/25/2010,2074.438814217404,2068.559215222774,2087.9738446737874,2025.1864703982137,2075.3530737661586,2080.6163138578936,2052.64292827974,17970.234128837685,3696719999999.7314,6.262703467117032,14120.805083400335,1.8051476779309308
2593,2593,5/26/2010,2077.5628896016583,2110.553606425457,2116.254961508733,2063.260662661532,2079.139572966844,2083.356893210115,2088.4778541523406,16418.711645673433,3434960000000.46,-4.019174053536611,12392.143881934337,4.9351901084647
2594,2594,5/27/2010,2084.9540269626327,2074.6356696036446,2134.312974917512,2040.1234101552566,2131.213004301738,2103.553979039393,2080.15157687637,11685.077589091741,2436990000003.511,0.014866190575862546,6857.127097516988,4.773167521052107
2595,2595,5/28/2010,2112.605504842787,2146.3231409630143,2150.3857442212143,2094.83554982309,2094.628472160492,2095.1013477826245,2106.056096852509,17923.5478059504,3776830000006.1206,-2.0823844799246602,11558.505192298742,1.0170027625262825
2596,2596,5/31/2010,2102.181230761551,2099.8448502900546,2140.022307551145,2077.3750741075683,2080.3039978003035,2082.020584718463,2094.898943325625,31185.071845856266,6537040000004.47,1.2733039807049829,22654.17866837136,0.5101196474849681
2597,2597,6/1/2010,2085.685627950938,2095.0438814198446,2100.394563729456,2052.5049309753604,2065.4289311509337,2078.8970613084825,2086.0485977197845,70544.29440608577,14736899999999.432,0.8308774181218264,66586.60345453993,1.7717669639474898
2598,2598,6/2/2010,2070.8869529223925,2057.8661384280244,2096.464371119811,2026.6566678032943,2096.9641923485487,2077.2510573809172,2071.07613140357,55546.05281910887,11440000000000.77,-0.08694386864989205,42986.45877913737,-0.9921545985988955
2599,2599,6/3/2010,2078.203413911911,2133.7339131416825,2134.248867077095,2087.628918942284,2111.752791285385,2110.9351979349885,2104.913883188427,55134.80042415241,11620500000005.572,-1.3699211985059137,40779.59123908354,-4.025336432147518
2600,2600,6/4/2010,2117.965381765155,2118.5784054770656,2156.317962423151,2089.872265608357,2145.1390297984053,2147.4932422131265,2140.8645589712846,29302.472889988334,6286329999998.357,1.6714913093716142,15791.957134191387,-1.2430560414665286
2601,2601,6/7/2010,2150.967409549818,2125.6520894460477,2214.0516951282775,2112.7318481060447,2182.5233656885025,2186.745389874213,2180.599499405194,78916.35599710571,17208400000002.39,-1.0762193414211274,53574.75950848665,0.7953783520635596
2602,2602,6/8/2010,2185.025558203854,2185.1753099269217,2248.6489505602503,2187.9998732747144,2241.3705897906643,2234.565440318393,2219.269228030718,47999.58320075699,10670200000000.654,1.4153956203325664,23672.70424892615,-0.3837798317156554
2603,2603,6/9/2010,2244.032760395581,2236.654733857192,2294.842122237058,2224.63077578587,2293.947515857749,2284.9578606490454,2261.8848454702506,89974.63339573698,20373200000008.74,-5.1138221781595705,59379.24149544176,-2.5827089743017257
2604,2604,6/10/2010,2281.547657724422,2297.3012043942745,2335.309577872575,2267.085306487537,2323.369979369165,2308.811610166377,2294.3332475594607,32464.046321272122,7434290000000.8545,-2.398982554444056,11971.5451835265,2.78714425322842
2605,2605,6/11/2010,2316.3288518949716,2308.4374851428893,2322.595735440293,2279.213061099756,2290.5970779970676,2291.1890664991965,2291.105065304219,33991.26336402602,7780460000006.256,-2.2150218053144752,20292.20750583748,-1.1303371242180378
2606,2606,6/14/2010,2295.621361940472,2309.45929622599,2317.8097833337,2282.178338037294,2297.914630062014,2298.869091818773,2287.297818637224,87429.33318850303,20062300000008.855,3.5937542395685025,81741.9153409596,1.3649827572974447
2607,2607,6/15/2010,2289.7364949024172,2297.665779022917,2319.358856354787,2283.2636715903377,2285.0122823611287,2292.202075265518,2306.089984167796,15582.632332811228,3588770000005.4233,1.8599621542493099,7173.559401145424,-3.7627554701472246
2608,2608,6/16/2010,2297.3502560022603,2308.046266792244,2340.9846524793156,2301.5135813632223,2324.3363926364614,2324.125095137046,2321.115057165711,23148.12313007115,5349419999995.946,-1.2581849355931443,16125.593397316046,0.3747962316066067
2609,2609,6/17/2010,2317.0740754115923,2328.3950377533106,2395.2116141141573,2301.7434213001466,2369.0593351569923,2370.490754902945,2374.203471819029,75268.94837815291,17857099999998.28,-2.9163222917161424,48674.93918615536,-10.013921884773865
2610,2610,6/18/2010,2372.906758211317,2366.8189129207176,2398.1229498334324,2344.110567120155,2387.852610700813,2382.806303518899,2370.9351976410026,32643.2537764612,7744480000003.985,-4.179424729045424,20414.745829743995,-2.854740479153687
2611,2611,6/21/2010,2380.318724536148,2390.8848197919738,2451.7223016391877,2368.1891711721632,2424.7129127183707,2429.175516394842,2424.3194199134628,48718.44790762681,11820300000003.9,-1.3379259356228865,28214.919243668657,-1.416072646454897
2612,2612,6/22/2010,2427.8200705431427,2396.304056446483,2443.0958075961485,2357.3792792581353,2369.340726029753,2371.788239085452,2385.7812447786714,65360.69886522491,15589500000001.541,-2.1773473401096934,43964.89362059529,1.5873762370740139
2613,2613,6/23/2010,2370.6236286947583,2379.340584789417,2423.851349201491,2365.503125933663,2424.208934561927,2408.7569805366447,2408.264286643414,77746.84809999882,18672700000002.68,-1.6646451623472378,55731.322365851855,4.662903043941867
2614,2614,6/24/2010,2405.679322040372,2414.531586123592,2471.3327987737202,2409.414315707158,2455.937568829072,2459.3740191523334,2448.4127613367623,43887.97640723039,10732900000000.668,2.6572518355108725,22392.32034458933,-4.238542218586526
2615,2615,6/25/2010,2456.717280016743,2445.9484156047824,2458.683896046909,2379.0718855544237,2395.5881605102068,2404.422454175826,2402.700880048053,218037.5230326415,52471700000000.77,-2.6842122401434927,191336.5751888412,-3.211031810611519
2616,2616,6/28/2010,2395.1974865331267,2404.536351502112,2402.186263285179,2356.2752885122313,2363.7436500022204,2369.4366022015392,2372.140211197426,45869.73259266239,10874700000000.596,-8.46505583231483,31970.119461462193,6.794813945575044
2617,2617,6/29/2010,2366.1834204794754,2359.194947781575,2400.4200200906553,2344.6488764995656,2343.6479425488355,2360.1429495824414,2379.1336591779723,68624.86807392491,16345000000000.459,3.7715938968595073,42938.85793644796,-0.685256704155018
2618,2618,6/30/2010,2363.469356312584,2373.67406960036,2386.774384556403,2301.0650002161938,2297.897933139475,2305.4159791344728,2309.2136141125798,72378.46238278676,16710399999998.576,0.5654284682484867,48537.473217407976,2.538112760281644
2619,2619,7/1/2010,2301.00222959839,2329.773230050551,2341.3855993549614,2279.6663865227433,2328.6537343233545,2325.4939801966743,2313.1256339035813,46519.70648046468,10760099999998.076,-2.1358531351384773,26350.989314748593,-2.8006651789598545
2620,2620,7/2/2010,2334.5480271633455,2339.878069310914,2356.076046512358,2321.0718658994583,2327.596081593293,2314.9599069644564,2343.1454803937604,29437.042155122093,6895490000008.007,-6.3446271966932875,16465.14472830365,-2.002515036231705
2621,2621,7/5/2010,2321.0358289249157,2328.558130734991,2347.6103173359284,2317.477797747639,2326.2509303945512,2327.7829942900416,2340.657653336326,10418.809404979815,2434409999998.7695,-0.3315070693418392,5260.061910695856,2.023508039602045
2622,2622,7/6/2010,2326.397325833319,2320.2012017678935,2352.961742012364,2327.6484211541083,2350.999527068877,2343.5421879342066,2341.6405977219006,19321.66316874873,4529660000002.148,-8.828615955868084,12090.809540197975,1.828428726303736
2623,2623,7/7/2010,2345.1225199701953,2351.8508414135213,2369.669416105383,2319.8467890565844,2321.017490030568,2339.9356781062684,2349.1065670380904,37982.41982219059,8904000000002.135,-1.4656085852087593,19347.1886716683,4.640306374418262
2624,2624,7/8/2010,2340.042168408349,2336.0532667272546,2356.8825506762637,2334.3634039189446,2351.9977757628467,2350.533095769211,2350.334907622957,78576.18910630517,18460500000002.266,1.9689864790088591,68483.00865993155,-1.7510488451242594
2625,2625,7/9/2010,2350.8716827902294,2358.4252245972325,2400.256100715803,2334.7194681475744,2375.464262128756,2390.5517081873995,2361.2774131903448,190849.7699639616,45050300000003.85,-3.176667065287803,164600.47822679952,3.997221370476465
2626,2626,7/12/2010,2386.654682646886,2367.4398134436105,2419.1250566407925,2345.245706345178,2377.1479511784437,2360.14198771523,2389.6519695196034,251180.17245414967,60198599999998.22,-1.8142835874973153,229395.00440766913,6.520382498402084
2627,2627,7/13/2010,2364.6127466166417,2378.7355242651693,2403.1398359892087,2353.625282462682,2389.6575248800464,2373.0580219769463,2373.171674953932,194661.6723766541,46149300000000.63,2.2279593189846234,184769.46005782855,0.7824402086931919
